part_date;part_dec;teach_mod;hei;know_area;gender;age_group;mar_status;comp_home;internet;ethnic;educ;income_home;children;family_size;prev_exp;pe1;pe2;pe3;ee1;ee2;ee3;ee4;si1;si2;si3;fc1;fc2;fc3;fc4;hm1;hm2;hm3;ht1;ht2;ht3;lv1;lv2;lv3;ti1;ti2;ti3;as1;as2;as3;bi1;bi2;bi3
2020-12-07;Sí, deseo participar.;Presencial;Universidad UTE;CIENCIAS DE LA EDUCACIÓN;Female;18 años a 24 años;Soltero(a);Sí;Sí;Mestizo;Tercer Nivel (universitario);Menor a 1500;0;6;Ni alta ni baja;5;5;5;5;5;5;5;5;5;5;5;4;4;5;4;4;5;4;4;4;5;5;5;5;5;4;5;5;5;5;5;4
2020-12-07;Sí, deseo participar.;Presencial;Universidad Central Del Ecuador;CIENCIAS DE LA EDUCACIÓN;Female;18 años a 24 años;Soltero(a);Sí;Sí;Mestizo;Tercer Nivel (universitario);Menor a 1500;0;5;Baja;5;5;5;4;5;5;5;5;4;4;5;5;4;5;3;4;4;5;5;5;4;5;5;4;5;5;3;5;5;5;5;4
2020-12-07;Sí, deseo participar.;Virtual (a distancia);Universidad Iberoamericana Del Ecuador;CIENCIAS DE LA EDUCACIÓN;Male;18 años a 24 años;Soltero(a);Sí;Sí;Mestizo;Tercer Nivel (universitario);Menor a 1500;0;4;Ni alta ni baja;5;5;5;5;5;5;4;4;5;4;5;4;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-12-07;Sí, deseo participar.;Ambas;Universidad Internacional Del Ecuador;CIENCIAS DE LA EDUCACIÓN;Male;18 años a 24 años;Soltero(a);Sí;Sí;Mestizo;Tercer Nivel (universitario);Menor a 1500;0;5;Ni alta ni baja;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-12-07;Sí, deseo participar.;Presencial;Universidad De Guayaquil;CIENCIAS DE LA EDUCACIÓN;Male;18 años a 24 años;Soltero(a);Sí;Sí;Mestizo;Tercer Nivel (universitario);Menor a 1500;0;4;Nula;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;3;5;5;5;5;5
2020-12-07;Sí, deseo participar.;Virtual (a distancia);Universidad Laica Vicente Rocafuerte;OTRAS HUMANIDADES;Male;18 años a 24 años;Soltero(a);Sí;Sí;Afroecuatoriano;Tercer Nivel (universitario);Menor a 1500;0;6;Nula;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-12-07;Sí, deseo participar.;Virtual (a distancia);Universidad UTE;CIENCIAS DE LA EDUCACIÓN;Male;18 años a 24 años;Soltero(a);Sí;Sí;Mestizo;Tercer Nivel (universitario);Menor a 1500;0;3;Nula;1;1;1;5;5;3;2;2;3;2;1;1;1;4;2;1;1;5;2;5;2;2;2;2;2;5;1;5;5;3;4;5
2020-12-07;Sí, deseo participar.;Ambas;Universidad Agraria Del Ecuador;CIENCIAS DE LA EDUCACIÓN;Male;18 años a 24 años;Soltero(a);Sí;Sí;Mestizo;Tercer Nivel (universitario);Menor a 1500;0;4;Ni alta ni baja;5;5;5;5;5;5;5;5;5;4;5;4;5;2;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-12-07;Sí, deseo participar.;Virtual (a distancia);Pontificia Universidad Católica Del Ecuador;CIENCIAS DE LA EDUCACIÓN;Male;18 años a 24 años;Soltero(a);Sí;Sí;Mestizo;Tercer Nivel (universitario);Menor a 1500;0;4;Nula;3;3;3;2;4;4;4;4;4;3;5;3;3;4;5;3;4;2;3;5;3;3;2;2;3;4;1;5;5;5;5;5
2020-12-07;Sí, deseo participar.;Presencial;Universidad De Investigación De Tecnología Experimental Yachay;CIENCIAS DE LA EDUCACIÓN;Male;18 años a 24 años;Soltero(a);Sí;Sí;Mestizo;Tercer Nivel (universitario);Menor a 1500;0;3;Nula;3;4;5;5;2;4;3;1;4;4;4;4;3;3;5;3;3;2;1;4;3;3;3;3;3;3;3;4;3;3;3;3
2020-12-07;Sí, deseo participar.;Presencial;Universidad Católica De Cuenca;OTRAS HUMANIDADES;Male;18 años a 24 años;Soltero(a);No;No;Mestizo;Tercer Nivel (universitario);Menor a 1500;0;3;Nula;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-12-08;Sí, deseo participar.;Virtual (a distancia);Universidad De Las Américas;COMPUTACIÓN Y CIENCIAS DE LA INFORMACIÓN;Female;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;1;4;Muy alta;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-12-08;Sí, deseo participar.;Presencial;Universidad Estatal De Milagro;CIENCIAS DE LA EDUCACIÓN;Female;18 años a 24 años;Soltero(a);Sí;Sí;Mestizo;Tercer Nivel (universitario);Menor a 1500;0;6;Ni alta ni baja;5;5;5;5;5;5;5;5;5;5;5;4;4;5;4;4;5;4;4;4;5;5;5;5;5;4;5;5;5;5;5;4
2020-12-11;Sí, deseo participar.;Ambas;Universidad Católica De Santiago De Guayaquil;CIENCIAS DE LA EDUCACIÓN;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;3;Alta;4;3;3;5;5;4;4;4;3;3;5;5;5;1;5;5;5;4;3;4;3;4;4;5;3;5;4;4;5;5;5;5
2020-12-11;Sí, deseo participar.;Presencial;Universidad Técnica De Manabí;OTRAS CIENCIAS SOCIALES;Male;45 años a 54 años;Casado(a);Sí;Sí;Blanco;Doctorado;Menor a 1500;3;4;Ni alta ni baja;5;4;5;5;5;5;5;4;4;5;5;5;5;5;4;4;4;5;4;5;4;4;4;4;4;4;4;4;4;5;5;5
2020-12-12;Sí, deseo participar.;Presencial;Universidad UTE;OTRAS HUMANIDADES;Female;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Doctorado;Entre 1500 y 5000;1;2;Baja;3;3;3;3;4;4;3;1;1;1;4;4;5;4;2;2;2;4;2;3;3;3;3;5;4;3;3;4;4;4;3;4
2020-12-13;Sí, deseo participar.;Presencial;Universidad Politécnica Salesiana;PSICOLOGÍA;Male;45 años a 54 años;Unión de hecho;Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;3;3;Ni alta ni baja;5;4;5;3;3;3;3;5;4;4;5;4;4;5;4;4;4;4;4;4;3;4;4;3;3;4;2;3;4;4;4;3
2020-12-14;Sí, deseo participar.;Presencial;Pontificia Universidad Católica Del Ecuador;OTRAS HUMANIDADES;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;3;5;Alta;5;5;5;5;5;5;5;3;3;3;5;5;5;1;4;5;5;5;5;4;4;4;4;5;4;4;4;4;5;5;4;4
2020-12-14;Sí, deseo participar.;Virtual (a distancia);Universidad Católica De Santiago De Guayaquil;CIENCIAS DE LA EDUCACIÓN;Female;25 años a 34 años;Divorciado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;0;2;Alta;4;4;4;4;4;4;4;3;3;3;5;5;3;4;4;4;4;4;4;4;2;3;4;4;4;4;4;4;4;4;4;4
2020-12-17;Sí, deseo participar.;Presencial;Universidad Politécnica Salesiana;PSICOLOGÍA;Female;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;3;Ni alta ni baja;5;5;4;3;3;3;3;3;4;4;4;4;4;5;4;4;4;4;2;2;3;3;4;4;3;3;2;5;3;4;4;4
2020-12-17;Sí, deseo participar.;Ambas;Universidad De Las Américas;INGENIERÍA ELÉCTRICA, ELECTRÓNICA E INFORMÁTICA;Male;35 años a 44 años;Unión de hecho;Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;0;2;Alta;5;5;5;5;5;5;5;4;4;5;5;5;2;4;3;3;5;4;4;2;3;5;4;5;4;4;5;5;5;4;5;5
2020-12-17;Sí, deseo participar.;Ambas;Pontificia Universidad Católica Del Ecuador;OTRAS CIENCIAS SOCIALES;Female;45 años a 54 años;Soltero(a);No;Sí;Mestizo;Maestría;Entre 1500 y 5000;1;3;Ni alta ni baja;4;5;5;5;5;5;5;5;5;4;5;5;5;5;5;4;4;5;5;5;4;5;5;4;5;4;5;4;5;5;5;5
2020-12-17;Sí, deseo participar.;Virtual (a distancia);Universidad Nacional De Chimborazo;INGENIERÍA ELÉCTRICA, ELECTRÓNICA E INFORMÁTICA;Male;Más de 54;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;1;3;Baja;4;4;4;5;5;5;5;3;3;3;5;4;4;4;4;4;4;4;4;2;1;4;4;4;1;3;4;2;4;4;5;4
2020-12-17;Sí, deseo participar.;Presencial;Universidad Central Del Ecuador;OTRAS INGENIERÍAS Y TECNOLOGÍAS;Female;25 años a 34 años;Divorciado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;1;3;Baja;5;5;3;3;5;3;4;4;1;3;4;5;4;3;3;3;3;4;3;4;3;4;3;3;3;3;3;3;4;3;3;3
2020-12-17;Sí, deseo participar.;Virtual (a distancia);Escuela Superior Politécnica Del Chimborazo;ECONOMÍA Y NEGOCIOS;Male;Más de 54;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;3;4;Baja;5;5;4;4;4;4;4;3;3;3;4;4;4;2;4;4;4;4;4;3;3;3;5;4;2;4;4;3;5;5;4;5
2020-12-17;Sí, deseo participar.;Virtual (a distancia);Universidad De Las Artes;CIENCIAS FÍSICAS;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;1;3;Baja;5;5;5;5;5;5;4;5;5;5;5;5;5;5;5;5;5;5;4;4;5;4;5;5;4;5;4;5;5;5;5;5
2020-12-17;Sí, deseo participar.;Presencial;Universidad Técnica De Ambato;CIENCIAS DE LA TIERRA Y MEDIOAMBIENTALES;Male;25 años a 34 años;Divorciado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Nula;4;4;3;3;3;3;4;4;4;5;5;3;4;3;4;4;4;4;4;2;1;3;4;1;3;3;3;2;3;5;4;5
2020-12-17;Sí, deseo participar.;Presencial;Universidad Técnica Del Norte;INGENIERÍA MECÁNICA;Female;35 años a 44 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;0;4;Baja;5;5;5;5;5;5;5;5;5;5;4;5;5;3;4;4;4;5;5;3;3;4;4;4;4;4;4;4;4;4;5;4
2020-12-17;Sí, deseo participar.;Presencial;Universidad de Cuenca;ECONOMÍA Y NEGOCIOS;Female;Más de 54;Casado(a);Sí;Sí;Mestizo;Maestría;Mayor a 5000;2;4;Baja;5;5;5;5;5;3;4;4;3;3;5;5;5;5;5;4;4;4;3;4;5;5;5;5;3;5;3;5;5;4;4;4
2020-12-17;Sí, deseo participar.;Presencial;Universidad Laica Eloy Alfaro De Manabí;INGENIERÍA ELÉCTRICA, ELECTRÓNICA E INFORMÁTICA;Male;35 años a 44 años;Divorciado(a);Sí;Sí;Mestizo;Doctorado;Entre 1500 y 5000;0;2;Alta;5;5;5;4;4;4;3;3;2;2;4;5;4;2;5;5;5;5;3;5;4;4;5;4;3;3;3;4;4;4;3;3
2020-12-17;Sí, deseo participar.;Virtual (a distancia);Universidad Central Del Ecuador;SOCIOLOGÍA;Male;45 años a 54 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;2;4;Ni alta ni baja;5;4;4;4;4;4;3;4;4;4;5;5;4;5;2;2;2;5;4;3;5;5;5;5;5;5;4;4;4;3;5;4
2020-12-17;Sí, deseo participar.;Virtual (a distancia);Universidad de Cuenca;OTRAS CIENCIAS SOCIALES;Male;25 años a 34 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;0;5;Ni alta ni baja;4;4;3;5;4;5;5;5;4;4;5;4;5;5;5;4;4;5;3;4;3;4;4;4;4;4;3;4;4;4;4;4
2020-12-17;Sí, deseo participar.;Ambas;Escuela Superior Politécnica Del Chimborazo;CIENCIAS QUÍMICAS;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;4;5;Nula;4;4;4;4;4;4;4;4;4;3;4;4;4;4;5;5;1;4;4;4;4;3;3;4;4;4;4;4;2;4;4;4
2020-12-17;Sí, deseo participar.;Virtual (a distancia);Universidad Técnica Cotopaxi;OTRAS HUMANIDADES;Female;25 años a 34 años;Soltero(a);Sí;Sí;Blanco;Doctorado;Entre 1500 y 5000;0;5;Nula;4;4;4;3;4;4;3;3;3;2;4;4;3;2;2;2;2;4;4;1;3;4;3;4;5;5;3;3;4;5;5;5
2020-12-17;Sí, deseo participar.;Presencial;Universidad Del Azuay;PERIODISMO Y COMUNICACIONES;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Doctorado;Entre 1500 y 5000;2;4;Nula;3;4;3;3;1;3;3;2;1;2;2;2;3;1;3;3;3;2;1;2;3;3;3;3;3;3;3;3;3;5;5;5
2020-12-17;Sí, deseo participar.;Presencial;Universidad Técnica De Manabí;OTRAS INGENIERÍAS Y TECNOLOGÍAS;Female;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Ni alta ni baja;5;5;4;5;5;3;4;3;4;4;5;4;4;4;4;4;4;3;2;3;5;5;4;3;4;4;4;5;4;4;4;4
2020-12-17;Sí, deseo participar.;Virtual (a distancia);Universidad Técnica De Babahoyo;ARTE;Male;Más de 54;Casado(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;1;3;Baja;5;5;5;5;5;4;4;5;4;5;3;4;4;5;5;5;4;4;4;5;4;4;4;4;3;5;4;4;5;5;4;4
2020-12-17;Sí, deseo participar.;Virtual (a distancia);Universidad Técnica De Machala;CIENCIAS DE LA TIERRA Y MEDIOAMBIENTALES;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Doctorado;Entre 1500 y 5000;3;6;Ni alta ni baja;5;5;4;4;4;4;4;3;1;1;5;4;4;1;4;4;5;5;1;4;4;4;5;4;4;5;3;3;4;4;5;4
2020-12-17;Sí, deseo participar.;Virtual (a distancia);Universidad De Guayaquil;CIENCIAS DE LA SALUD;Female;25 años a 34 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;1;2;Ni alta ni baja;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-12-19;Sí, deseo participar.;Ambas;Universidad De Los Hemisferios;IDIOMAS Y LITERATURA;Female;Más de 54;Divorciado(a);Sí;Sí;Mestizo;Doctorado;Menor a 1500;4;3;Ni alta ni baja;4;4;4;4;4;4;4;4;1;2;5;4;3;2;3;3;3;2;3;2;3;4;4;4;5;5;3;4;3;5;5;5
2020-12-19;Sí, deseo participar.;Presencial;Universidad Central Del Ecuador;CIENCIAS DE LA EDUCACIÓN;Female;45 años a 54 años;Divorciado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;4;6;Ni alta ni baja;5;4;4;5;5;5;5;3;3;4;5;5;5;4;5;5;5;4;4;5;4;5;4;4;3;4;4;4;5;5;5;5
2020-12-19;Sí, deseo participar.;Presencial;Universidad Laica Vicente Rocafuerte;AGRICULTURA, SILVICULTURA Y PESCA;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Doctorado;Entre 1500 y 5000;2;1;Alta;5;5;4;5;5;5;5;3;3;3;5;4;4;3;4;4;4;3;3;3;3;5;4;3;2;4;4;5;4;5;5;5
2020-12-19;Sí, deseo participar.;Presencial;Universidad Laica Eloy Alfaro De Manabí;CIENCIAS DE LA EDUCACIÓN;Male;45 años a 54 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;0;2;Alta;5;5;5;4;4;4;4;2;1;2;5;5;4;5;5;4;4;5;1;1;3;3;2;3;3;2;3;5;3;3;4;3
2020-12-21;Sí, deseo participar.;Virtual (a distancia);Universidad UTE;INGENIERÍA ELÉCTRICA, ELECTRÓNICA E INFORMÁTICA;Male;Más de 54;Casado(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;3;4;Nula;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-12-21;Sí, deseo participar.;Virtual (a distancia);Universidad De Guayaquil;ECONOMÍA Y NEGOCIOS;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;5;6;Nula;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5
2020-12-22;Sí, deseo participar.;Presencial;Universidad Agraria Del Ecuador;CIENCIAS QUÍMICAS;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;3;5;Baja;4;4;3;5;5;4;4;5;4;4;5;5;5;3;4;5;5;5;1;4;3;3;4;5;3;5;4;5;5;5;4;4
2020-12-22;Sí, deseo participar.;Presencial;Universidad UTE;CIENCIAS DE LA SALUD;Male;Más de 54;Casado(a);Sí;Sí;Indígena;Maestría;Entre 1500 y 5000;2;4;Ni alta ni baja;4;4;4;4;4;4;4;1;1;3;5;4;2;5;4;3;3;4;3;3;3;4;4;4;3;4;3;3;3;3;4;3
2020-12-22;Sí, deseo participar.;Presencial;Escuela Superior Politécnica Del Chimborazo;PSICOLOGÍA;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;3;5;Nula;3;3;3;4;4;5;5;3;2;4;3;3;2;3;3;3;3;3;3;3;3;3;4;3;2;3;3;4;4;5;5;5
2020-12-22;Sí, deseo participar.;Presencial;Universidad Técnica De Machala;CIENCIAS DE LA SALUD;Male;45 años a 54 años;Casado(a);Sí;Sí;Blanco;Doctorado;Entre 1500 y 5000;5;4;Ni alta ni baja;5;5;5;5;5;5;5;4;4;4;4;5;5;5;5;5;5;4;3;4;4;4;5;4;4;5;4;5;5;5;5;5
2020-12-22;Sí, deseo participar.;Ambas;Universidad Estatal Peninsula De Santa Elena;OTRAS INGENIERÍAS Y TECNOLOGÍAS;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Baja;5;4;5;5;5;4;4;3;3;3;4;5;4;4;3;5;2;4;3;3;5;4;5;5;4;4;3;4;5;3;5;5
2020-12-22;Sí, deseo participar.;Presencial;Universidad de Cuenca;MATEMÁTICAS;Female;35 años a 44 años;Divorciado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;3;5;Ni alta ni baja;4;3;4;3;4;4;2;4;3;4;3;4;3;3;4;4;4;3;3;1;2;1;5;4;2;3;3;3;4;5;5;5
2020-12-22;Sí, deseo participar.;Ambas;Universidad De Las Américas;INGENIERÍA ELÉCTRICA, ELECTRÓNICA E INFORMÁTICA;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Tercer Nivel (universitario);Menor a 1500;3;6;Nula;5;2;4;4;4;3;2;4;3;3;2;3;4;3;3;3;3;3;3;4;2;3;3;5;3;4;4;4;4;4;4;5
2020-12-22;Sí, deseo participar.;Ambas;Universidad Técnica De Ambato;COMPUTACIÓN Y CIENCIAS DE LA INFORMACIÓN;Female;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;1;3;Alta;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;4;5;3;3;5;5;5;5;5;5;5;5;5;4;3;4
2020-12-23;Sí, deseo participar.;Virtual (a distancia);Universidad Central Del Ecuador;INGENIERÍA ELÉCTRICA, ELECTRÓNICA E INFORMÁTICA;Female;35 años a 44 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;0;5;Muy alta;5;5;5;4;4;5;4;4;4;5;5;5;5;2;5;5;5;5;4;4;4;4;3;5;4;4;4;4;4;4;4;4
2020-12-23;Sí, deseo participar.;Ambas;Universidad Central Del Ecuador;PSICOLOGÍA;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;2;Nula;5;4;3;3;4;4;3;1;1;1;5;3;3;1;4;4;4;5;2;2;5;4;4;5;2;5;4;4;5;5;5;5
2020-12-23;Sí, deseo participar.;Ambas;Universidad Metropolitana;MATEMÁTICAS;Female;45 años a 54 años;Casado(a);Sí;Sí;Blanco;Maestría;Entre 1500 y 5000;2;5;Nula;5;5;3;5;4;5;5;1;1;1;5;4;4;4;4;3;3;4;3;3;4;1;4;4;4;5;3;4;4;4;3;3
2020-12-23;Sí, deseo participar.;Ambas;Universidad Politécnica Salesiana;AGRICULTURA, SILVICULTURA Y PESCA;Male;25 años a 34 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;0;2;Ni alta ni baja;5;4;5;5;5;5;5;3;3;3;5;3;4;2;4;4;4;5;4;4;4;5;5;4;4;4;4;3;4;5;5;5
2020-12-23;Sí, deseo participar.;Virtual (a distancia);Escuela Superior Politécnica Del Chimborazo;CIENCIAS DE LA EDUCACIÓN;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;3;3;Nula;5;4;4;4;5;3;5;3;3;3;5;5;5;2;4;4;4;5;4;3;4;4;4;5;3;4;4;4;5;5;5;5
2020-12-23;Sí, deseo participar.;Virtual (a distancia);Pontificia Universidad Católica Del Ecuador;OTRAS HUMANIDADES;Female;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;3;Alta;4;4;4;3;4;4;4;3;3;3;4;4;4;2;4;4;4;4;4;4;2;4;4;3;3;3;3;3;5;5;5;5
2020-12-23;Sí, deseo participar.;Virtual (a distancia);Universidad Técnica De Ambato;INGENIERÍA ELÉCTRICA, ELECTRÓNICA E INFORMÁTICA;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;3;4;Ni alta ni baja;4;4;3;3;3;3;3;4;4;4;5;2;3;1;4;4;3;3;1;2;3;3;4;3;1;3;3;4;4;4;5;5
2020-12-23;Sí, deseo participar.;Virtual (a distancia);Pontificia Universidad Católica Del Ecuador;CIENCIAS VETERINARIAS;Female;Más de 54;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;4;5;Baja;5;5;3;3;5;5;5;5;4;4;5;5;4;3;3;4;3;4;4;4;4;4;4;5;5;5;5;5;4;5;5;5
2020-12-23;Sí, deseo participar.;Presencial;Universidad De Las Américas;ECONOMÍA Y NEGOCIOS;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Ni alta ni baja;3;3;3;4;4;5;4;3;3;4;5;3;3;4;4;4;4;2;3;2;3;3;4;4;4;4;4;5;4;5;4;5
2020-12-23;Sí, deseo participar.;Virtual (a distancia);Universidad Técnica De Manabí;OTRAS INGENIERÍAS Y TECNOLOGÍAS;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;3;Nula;1;1;1;5;5;5;5;3;3;3;5;4;4;4;3;2;2;4;3;3;3;3;4;4;5;5;3;4;4;4;2;3
2020-12-23;Sí, deseo participar.;Virtual (a distancia);Universidad Nacional De Loja;OTRAS INGENIERÍAS Y TECNOLOGÍAS;Male;35 años a 44 años;Casado(a);Sí;Sí;Mestizo;Doctorado;Entre 1500 y 5000;2;4;Alta;5;5;5;5;5;5;5;5;5;4;5;5;5;4;4;4;4;5;4;4;4;5;5;5;4;4;5;5;5;5;5;5
2020-12-23;Sí, deseo participar.;Ambas;Pontificia Universidad Católica Del Ecuador;CIENCIAS DE LA SALUD;Male;35 años a 44 años;Divorciado(a);Sí;Sí;Mestizo;Doctorado;Menor a 1500;1;1;Ni alta ni baja;5;5;4;5;5;5;5;4;4;5;5;4;3;5;5;5;4;4;5;3;3;3;5;5;4;4;4;4;5;5;5;5
2020-12-23;Sí, deseo participar.;Presencial;Universidad UTE;IDIOMAS Y LITERATURA;Female;Más de 54;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;3;4;Nula;5;5;5;5;4;2;3;5;5;4;5;4;4;5;5;3;3;4;3;3;2;3;4;5;4;4;4;4;4;5;5;5
2020-12-23;Sí, deseo participar.;Presencial;Universidad Politécnica Salesiana;INGENIERÍA AMBIENTAL;Male;45 años a 54 años;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Baja;4;4;3;3;5;4;4;3;2;3;4;5;4;3;3;3;3;4;4;4;4;5;5;3;3;4;3;4;4;4;4;4
2020-12-23;Sí, deseo participar.;Virtual (a distancia);Universidad De Especialidades Turísticas;IDIOMAS Y LITERATURA;Female;45 años a 54 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Mayor a 5000;0;3;Ni alta ni baja;5;4;4;4;4;4;3;4;4;4;5;4;4;5;3;3;3;3;3;3;3;4;4;3;2;4;3;4;3;5;5;5
2020-12-23;Sí, deseo participar.;Ambas;Universidad Internacional Del Ecuador;ECONOMÍA Y NEGOCIOS;Male;45 años a 54 años;Unión de hecho;Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;2;4;Ni alta ni baja;5;5;4;4;5;4;5;3;2;1;4;5;5;5;5;4;4;5;4;4;4;4;5;4;3;3;3;4;5;5;4;5
2020-12-23;Sí, deseo participar.;Ambas;Universidad Estatal De Bolivar;ECONOMÍA Y NEGOCIOS;Male;Más de 54;Unión de hecho;Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;3;4;Ni alta ni baja;5;5;5;5;5;5;5;3;4;5;4;4;4;5;4;4;4;4;3;3;3;5;5;4;3;4;5;5;5;5;4;5
2020-12-23;Sí, deseo participar.;Virtual (a distancia);Universidad Central Del Ecuador;CIENCIAS QUÍMICAS;Male;45 años a 54 años;Divorciado(a);Sí;Sí;Mestizo;Maestría;Menor a 1500;1;2;Baja;4;4;4;4;4;4;4;4;4;4;5;4;3;5;3;3;3;3;3;4;3;4;4;4;2;4;3;4;3;5;5;5
2020-12-24;Sí, deseo participar.;Presencial;Universidad Tecnológica Israel;CIENCIAS DE LA EDUCACIÓN;Male;Más de 54;Casado(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;3;5;Ni alta ni baja;5;5;5;4;5;4;4;5;5;5;4;5;5;5;4;4;5;4;4;4;5;5;5;5;4;5;5;5;5;5;5;5
2020-12-24;Sí, deseo participar.;Virtual (a distancia);Universidad Técnica Del Norte;CIENCIAS QUÍMICAS;Male;35 años a 44 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Mayor a 5000;0;2;Nula;5;5;5;4;4;4;3;5;5;5;5;4;4;5;2;2;2;4;4;3;3;4;4;4;2;4;3;4;4;4;4;4
2020-12-24;Sí, deseo participar.;Virtual (a distancia);Universidad De Guayaquil;ECONOMÍA Y NEGOCIOS;Female;25 años a 34 años;Soltero(a);Sí;Sí;Mestizo;Maestría;Entre 1500 y 5000;3;6;Muy alta;4;4;4;5;5;5;5;5;5;5;5;5;4;3;3;3;3;5;5;5;3;4;5;5;5;5;5;5;5;5;4;5
